accelerometer_X	accelerometer_Y	accelerometer_Z	latitude	longitude	tilt	timestamp	realtime
-0.0670397	6.969734	7.125362	0.0	0.0	44	5676	12:36:52
0.019154198	6.919454	6.9003	0.0	0.0	45	5718	12:36:52
0.23224466	6.962551	6.8165	0.0	0.0	46	5755	12:36:52
0.1987248	7.1349387	6.8787518	0.0	0.0	46	5795	12:36:52
0.12689656	7.185219	6.864386	0.0	0.0	46	5837	12:36:52
-0.052674048	7.125362	7.003254	0.0	0.0	45	5877	12:36:52
-0.098165266	6.8332605	6.9673395	0.0	0.0	44	5919	12:36:52
-0.117319465	6.8859344	7.0511394	0.0	0.0	44	5958	12:36:52
0.08140534	6.9218483	6.9074826	0.0	0.0	45	5994	12:36:52
0.08619389	6.926637	6.893117	0.0	0.0	45	6036	12:36:53
0.20111908	7.0870533	6.9098773	0.0	0.0	46	6077	12:36:53
0.083799616	7.2426815	6.919454	0.0	0.0	46	6115	12:36:53
0.07901107	7.101419	6.9912825	0.0	0.0	45	6157	12:36:53
-0.009577099	6.981705	6.962551	0.0	0.0	45	6197	12:36:53
-0.14126222	6.8476257	6.8476257	0.0	0.0	45	6236	12:36:53
2.030345	6.3639827	7.5443597	0.0	0.0	42	6276	12:36:53
0.91461295	6.7303066	6.9649453	0.0	0.0	44	6316	12:36:53
-0.11013664	6.8165	7.8891354	0.0	0.0	41	6355	12:36:53
-0.6105401	7.161276	6.203566	0.0	0.0	49	6395	12:36:53
-0.16281068	6.962551	7.0942364	0.0	0.0	44	6436	12:36:53
-0.102953814	6.8260775	6.9050884	0.0	0.0	45	6475	12:36:53
0.035914123	6.675238	7.0367737	0.0	0.0	43	6516	12:36:53
-0.1340794	6.897906	6.864386	0.0	0.0	45	6556	12:36:53
0.071828246	6.830866	7.0295906	0.0	0.0	44	6596	12:36:53
0.33759275	6.926637	6.8069234	0.0	0.0	46	6636	12:36:53
0.2466103	7.187613	7.041562	0.0	0.0	46	6675	12:36:53
0.10055954	7.1660647	6.857203	0.0	0.0	46	6717	12:36:53
0.047885496	6.962551	6.986494	0.0	0.0	45	6756	12:36:53
-0.023942748	7.0008597	6.9577627	0.0	0.0	45	6797	12:36:53
-0.102953814	6.943397	6.9074826	0.0	0.0	45	6836	12:36:53
0.0	6.998465	6.9936767	0.0	0.0	45	6874	12:36:53
0.043096945	6.8883286	6.962551	0.0	0.0	45	6917	12:36:53
0.14605077	7.103813	6.897906	0.0	0.0	46	6956	12:36:53
0.25858167	7.1780357	6.9840994	0.0	0.0	46	6999	12:36:53
0.011971374	7.211556	6.996071	0.0	0.0	46	7037	12:36:54
0.117319465	7.063111	7.039168	0.0	0.0	45	7076	12:36:54
0.047885496	7.0104365	6.998465	0.0	0.0	45	7117	12:36:54
-0.062251143	6.9888883	6.91706	0.0	0.0	45	7157	12:36:54
-0.16520496	6.8691745	7.0176196	0.0	0.0	44	7193	12:36:54
0.019154198	6.9912825	6.9457912	0.0	0.0	45	7238	12:36:54
-0.098165266	7.0271964	6.924243	0.0	0.0	45	7274	12:36:54
-0.14605077	6.960157	6.926637	0.0	0.0	45	7317	12:36:54
-0.071828246	6.893117	6.936214	0.0	0.0	45	7355	12:36:54
-0.14605077	6.9577627	6.998465	0.0	0.0	45	7395	12:36:54
-0.0670397	6.897906	6.902694	0.0	0.0	45	7436	12:36:54
-0.07901107	6.952974	7.0176196	0.0	0.0	45	7475	12:36:54
-0.12929083	6.902694	6.9003	0.0	0.0	45	7516	12:36:54
-0.016759925	6.998465	7.005648	0.0	0.0	45	7555	12:36:54
-0.14605077	6.93382	6.9290314	0.0	0.0	45	7598	12:36:54
-0.14365649	6.9098773	6.9577627	0.0	0.0	45	7637	12:36:54
-0.105348095	6.996071	6.9888883	0.0	0.0	45	7675	12:36:54
-0.16759923	6.8883286	6.902694	0.0	0.0	45	7715	12:36:54
0.009577099	6.9314256	6.941003	0.0	0.0	45	7756	12:36:54
-0.19393626	7.082265	7.0271964	0.0	0.0	45	7797	12:36:54
0.035914123	6.857203	6.840443	0.0	0.0	45	7836	12:36:54
0.047885496	6.926637	6.9912825	0.0	0.0	45	7877	12:36:54
-0.011971374	7.1349387	6.859597	0.0	0.0	46	7918	12:36:54
0.10055954	6.9936767	6.811712	0.0	0.0	46	7955	12:36:54
0.16520496	7.046351	6.9290314	0.0	0.0	45	7997	12:36:54
0.18435916	6.976917	6.91706	0.0	0.0	45	8037	12:36:55
0.071828246	7.0080423	6.8715687	0.0	0.0	46	8078	12:36:55
0.17957062	7.0870533	6.854809	0.0	0.0	46	8115	12:36:55
0.22985038	7.103813	6.8500204	0.0	0.0	46	8155	12:36:55
0.1987248	7.106208	6.857203	0.0	0.0	46	8195	12:36:55
0.32801566	6.996071	6.93382	0.0	0.0	45	8235	12:36:55
0.22027329	7.1229677	6.9050884	0.0	0.0	46	8275	12:36:55
0.35435268	7.084659	6.969734	0.0	0.0	46	8315	12:36:55
0.26097596	7.0176196	6.859597	0.0	0.0	46	8357	12:36:55
0.36632404	7.103813	6.9290314	0.0	0.0	46	8396	12:36:55
0.35435268	7.024802	6.814106	0.0	0.0	46	8436	12:36:55
0.27294734	7.022408	6.91706	0.0	0.0	45	8477	12:36:55
0.32801566	7.0607166	6.8691745	0.0	0.0	46	8519	12:36:55
0.3040729	7.108602	6.8476257	0.0	0.0	46	8557	12:36:55
0.3304099	6.8955116	6.919454	0.0	0.0	45	8596	12:36:55
0.4668836	7.336058	7.024802	0.0	0.0	46	8636	12:36:55
0.25379312	7.0870533	7.020014	0.0	0.0	45	8677	12:36:55
0.4166038	7.5659084	6.316097	0.0	0.0	50	8716	12:36:55
0.34956414	7.3432407	6.2346916	0.0	0.0	50	8755	12:36:55
0.16759923	7.6353426	6.124555	0.0	0.0	51	8796	12:36:55
0.40463245	7.5683026	6.22272	0.0	0.0	51	8839	12:36:55
0.36632404	7.5299945	6.244269	0.0	0.0	50	8877	12:36:55
0.30167863	7.4366174	6.366377	0.0	0.0	49	8915	12:36:55
0.18196489	7.450983	6.3208857	0.0	0.0	50	8955	12:36:55
-0.0071828244	7.520417	6.3113084	0.0	0.0	50	8995	12:36:55
0.0	7.4629545	6.3280683	0.0	0.0	50	9034	12:36:56
0.021548472	7.3839436	6.349617	0.0	0.0	49	9077	12:36:56
0.23942748	7.3216925	6.531582	0.0	0.0	48	9117	12:36:56
0.16041641	7.3767605	6.5459476	0.0	0.0	48	9155	12:36:56
0.10055954	7.1732473	6.531582	0.0	0.0	48	9196	12:36:56
0.22027329	7.127756	6.5986214	0.0	0.0	47	9234	12:36:56
0.10055954	7.1828246	6.6010156	0.0	0.0	47	9276	12:36:56
0.0071828244	7.108602	6.612987	0.0	0.0	47	9316	12:36:56
0.023942748	7.125362	6.605804	0.0	0.0	47	9359	12:36:56
-0.14126222	7.170853	6.6201696	0.0	0.0	47	9395	12:36:56
-0.23942748	7.223527	6.6010156	0.0	0.0	48	9435	12:36:56
-0.19393626	7.273807	6.7446723	0.0	0.0	47	9476	12:36:56
-0.3232271	7.3671837	6.718335	0.0	0.0	48	9516	12:36:56
-0.50758624	7.4222517	6.9314256	0.0	0.0	47	9559	12:36:56
-0.5411061	7.345635	6.9290314	0.0	0.0	47	9595	12:36:56
-0.25139886	7.355212	7.084659	0.0	0.0	46	9634	12:36:56
0.035914123	7.2785954	6.926637	0.0	0.0	46	9676	12:36:56
0.0047885496	7.2426815	6.8787518	0.0	0.0	46	9716	12:36:56
0.12929083	7.046351	6.893117	0.0	0.0	46	9758	12:36:56
0.31125572	7.084659	6.9577627	0.0	0.0	46	9799	12:36:56
0.28252444	6.9577627	6.9673395	0.0	0.0	45	9834	12:36:56
0.2849187	6.952974	6.9050884	0.0	0.0	45	9876	12:36:56
0.33759275	6.864386	6.943397	0.0	0.0	45	9915	12:36:56
0.44294083	6.830866	6.998465	0.0	0.0	44	9955	12:36:56
0.34716985	6.938608	6.962551	0.0	0.0	45	9995	12:36:56
0.29210153	6.8907228	6.9505796	0.0	0.0	45	10035	12:36:57
0.22027329	6.996071	6.7853746	0.0	0.0	46	10075	12:36:57
0.1987248	7.0607166	6.804529	0.0	0.0	46	10114	12:36:57
0.17478207	7.266624	6.6153812	0.0	0.0	48	10157	12:36:57
0.28252444	7.23071	6.4573593	0.0	0.0	48	10197	12:36:57
0.13168511	7.3384523	6.361588	0.0	0.0	49	10234	12:36:57
0.12450229	7.4102807	6.2753944	0.0	0.0	50	10276	12:36:57
0.29689008	7.369578	6.2945485	0.0	0.0	50	10314	12:36:57
0.19154198	7.458166	6.378348	0.0	0.0	49	10355	12:36:57
0.11253092	7.4246464	6.1915946	0.0	0.0	50	10397	12:36:57
-0.17238778	7.4892917	6.4765134	0.0	0.0	49	10435	12:36:57
0.14365649	7.4270406	6.184412	0.0	0.0	50	10477	12:36:57
-0.043096945	7.563514	6.4334164	0.0	0.0	50	10517	12:36:57
-0.0071828244	7.5228114	6.3998966	0.0	0.0	50	10555	12:36:57
0.011971374	7.513234	6.589044	0.0	0.0	49	10595	12:36:57
0.12929083	7.5060515	6.6010156	0.0	0.0	49	10635	12:36:57
-0.08619389	7.6281595	6.466936	0.0	0.0	50	10675	12:36:57
-0.0670397	7.56112	6.4860907	0.0	0.0	49	10715	12:36:57
0.071828246	7.4988685	6.56989	0.0	0.0	49	10758	12:36:57
0.011971374	7.6113997	6.385531	0.0	0.0	50	10796	12:36:57
-0.021548472	7.5874567	6.4429936	0.0	0.0	50	10836	12:36:57
0.098165266	7.4845033	6.490879	0.0	0.0	49	10877	12:36:57
0.31604427	7.553937	6.282577	0.0	0.0	50	10914	12:36:57
0.31365	7.467743	6.4142623	0.0	0.0	49	10955	12:36:57
0.30167863	7.6018224	6.3807425	0.0	0.0	50	10995	12:36:57
0.021548472	7.640131	6.481302	0.0	0.0	50	11035	12:36:58
0.2681588	7.5084457	6.466936	0.0	0.0	49	11075	12:36:58
0.23463893	7.6281595	6.3567996	0.0	0.0	50	11114	12:36:58
-0.05506832	7.5874567	6.28976	0.0	0.0	50	11155	12:36:58
-0.18435916	7.501263	6.5148215	0.0	0.0	49	11196	12:36:58
-0.17717634	7.7167478	6.754249	0.0	0.0	49	11238	12:36:58
-0.30167863	7.556331	6.7446723	0.0	0.0	48	11275	12:36:58
-0.30886146	7.5467544	6.897906	0.0	0.0	48	11315	12:36:58
-0.43575802	7.5299945	7.0439563	0.0	0.0	47	11355	12:36:58
-0.54828894	7.4438004	6.976917	0.0	0.0	47	11395	12:36:58
-0.53871185	7.4988685	7.240287	0.0	0.0	46	11437	12:36:58
-0.82602483	7.4845033	7.041562	0.0	0.0	47	11475	12:36:58
