accelerometer_X	accelerometer_Y	accelerometer_Z	latitude	longitude	tilt	timestamp	realtime
-0.29689008	8.636149	5.5307746	-22.8914224	-42.4731242	57	53938	12:26:57
-0.30886146	7.7957587	7.0008597	-22.8914224	-42.4731242	48	53977	12:26:57
-0.057462595	8.145323	5.873156	-22.8914224	-42.4731242	54	54016	12:26:58
-0.8475733	8.966559	7.0726876	-22.8914224	-42.4731242	52	54055	12:26:58
-0.12450229	8.377567	6.342434	-22.8914224	-42.4731242	53	54097	12:26:58
0.5889916	8.669669	6.919454	-22.8914224	-42.4731242	51	54138	12:26:58
0.5865973	8.207574	6.404685	-22.8914224	-42.4731242	52	54176	12:26:58
-0.3615355	8.475733	7.781393	-22.8914224	-42.4731242	47	54216	12:26:58
-0.27294734	8.133351	6.5196104	-22.8914224	-42.4731242	51	54256	12:26:58
-0.7039168	8.322499	6.5651016	-22.8914224	-42.4731242	52	54295	12:26:58
-0.57462597	7.972935	7.151699	-22.8914224	-42.4731242	48	54337	12:26:58
-0.25858167	8.109408	5.4709177	-22.8914224	-42.4731242	56	54377	12:26:58
-0.2466103	7.379155	6.5794673	-22.8914224	-42.4731242	48	54415	12:26:58
-0.052674048	7.649708	6.2753944	-22.8914224	-42.4731242	51	54457	12:26:58
-0.6464542	7.7526617	5.5547175	-22.8914224	-42.4731242	54	54496	12:26:58
-0.23942748	8.310528	5.6313343	-22.8914224	-42.4731242	56	54537	12:26:58
-0.41181526	7.637737	7.3863378	-22.8914224	-42.4731242	46	54577	12:26:58
-0.8978531	8.083072	6.8883286	-22.8914224	-42.4731242	50	54615	12:26:58
-0.8092649	7.9585695	4.925023	-22.8914224	-42.4731242	58	54655	12:26:58
-0.92658436	8.334471	8.193209	-22.8914224	-42.4731242	46	54699	12:26:58
-1.0079896	7.7478733	6.65369	-22.8914224	-42.4731242	50	54738	12:26:58
0.339987	8.305739	5.956956	-22.8914224	-42.4731242	54	54773	12:26:58
-0.96489275	7.702382	7.1924014	-22.8914224	-42.4731242	47	54815	12:26:58
-0.7901107	7.9178667	5.3368387	-22.8914224	-42.4731242	56	54856	12:26:58
-1.010384	8.226728	8.394327	-22.8914224	-42.4731242	45	54894	12:26:58
-0.70870537	8.133351	5.1979704	-22.8914224	-42.4731242	58	54935	12:26:58
-0.84996754	8.308133	7.0966306	-22.8914224	-42.4731242	50	54976	12:26:58
-0.43575802	7.764633	6.881146	-22.8914224	-42.4731242	48	55014	12:26:59
-0.8571504	8.229122	6.325674	-22.8914224	-42.4731242	53	55056	12:26:59
-0.45012367	7.7478733	5.6840086	-22.8914224	-42.4731242	54	55095	12:26:59
-0.5865973	7.501263	5.7821736	-22.8914224	-42.4731242	52	55136	12:26:59
-0.5147691	7.6257653	7.570697	-22.8914224	-42.4731242	45	55176	12:26:59
-0.45491222	7.764633	7.6449194	-22.8914224	-42.4731242	45	55216	12:26:59
-0.60335726	7.3145094	5.33205	-22.8914224	-42.4731242	54	55256	12:26:59
-0.38308397	8.61939	7.623371	-22.8914224	-42.4731242	49	55295	12:26:59
-0.80687064	7.6521025	7.1924014	-22.8914224	-42.4731242	47	55335	12:26:59
-0.88588166	7.1780357	5.1285367	-22.8914224	-42.4731242	55	55377	12:26:59
-1.0726352	8.2387	6.359194	-22.8914224	-42.4731242	53	55417	12:26:59
-0.4956149	7.7766047	6.8500204	-22.8914224	-42.4731242	49	55453	12:26:59
-0.6656084	7.685622	6.6848154	-22.8914224	-42.4731242	49	55491	12:26:59
-0.9577099	7.058322	4.652076	-22.8914224	-42.4731242	57	55534	12:26:59
-0.888276	8.195602	7.0702934	-22.8914224	-42.4731242	49	55573	12:26:59
-0.35435268	8.157294	6.4525704	-22.8914224	-42.4731242	52	55615	12:26:59
0.15562786	9.60583	4.7598186	-22.8914224	-42.4731242	64	55655	12:26:59
-0.2561874	8.940222	5.320079	-22.8914224	-42.4731242	59	55695	12:26:59
0.22027329	8.521224	4.048719	-22.8914224	-42.4731242	65	55734	12:26:59
-0.94095	10.767054	9.253872	-22.8914224	-42.4731242	49	55778	12:26:59
0.009577099	8.9976845	7.039168	-22.8914224	-42.4731242	52	55815	12:26:59
-0.2777359	12.452623	6.3711653	-22.8914224	-42.4731242	63	55855	12:26:59
-0.7446195	10.108628	7.388732	-22.8914224	-42.4731242	54	55894	12:26:59
-0.2681588	9.783007	7.5395713	-22.8914224	-42.4731242	52	55935	12:26:59
0.2753416	12.42868	6.184412	-22.8914224	-42.4731242	64	55976	12:26:59
-0.6608198	8.140534	6.88354	-22.8914224	-42.4731242	50	56015	12:27:00
-0.7206767	8.267431	2.2697725	-22.8914224	-42.4731242	75	56055	12:27:00
-1.2569942	7.8747697	2.3559663	-22.8914224	-42.4731242	74	56095	12:27:00
-0.5458947	5.401484	2.2099156	-22.8914224	-42.4731242	68	56135	12:27:00
0.84996754	6.196383	3.0287576	-22.8914224	-42.4731242	64	56176	12:27:00
-0.74701375	8.051947	6.8428373	-22.8914224	-42.4731242	50	56215	12:27:00
1.0223553	7.393521	1.4221992	-22.8914224	-42.4731242	79	56256	12:27:00
1.9010541	7.458166	2.4613144	-22.8914224	-42.4731242	72	56299	12:27:00
1.5323359	8.846846	5.2314906	-22.8914224	-42.4731242	60	56338	12:27:00
0.5458947	7.877164	4.37434	-22.8914224	-42.4731242	61	56377	12:27:00
-0.2370332	9.009656	4.800521	-22.8914224	-42.4731242	62	56414	12:27:00
-0.87630457	7.953781	5.463735	-22.8914224	-42.4731242	56	56457	12:27:00
-0.75659084	10.405519	6.8165	-22.8914224	-42.4731242	57	56497	12:27:00
0.05027977	8.056735	7.51084	-22.8914224	-42.4731242	47	56538	12:27:00
-0.69673395	8.925857	5.62894	-22.8914224	-42.4731242	58	56573	12:27:00
-0.7637737	8.0375805	3.6033835	-22.8914224	-42.4731242	66	56615	12:27:00
-0.81644773	7.937021	7.8627987	-22.8917998	-42.4728921	45	56654	12:27:00
-1.7478206	9.368797	4.80531	-22.8917998	-42.4728921	63	56693	12:27:00
-0.12450229	7.336058	3.5507095	-22.8917998	-42.4728921	64	56733	12:27:00
-0.019154198	5.9808984	2.1117504	-22.8917998	-42.4728921	71	56773	12:27:00
0.5865973	6.718335	0.96489275	-22.8917998	-42.4728921	82	56813	12:27:00
-2.0590763	7.458166	1.9106313	-22.8917998	-42.4728921	76	56858	12:27:00
-2.0518935	6.58665	2.5403256	-22.8917998	-42.4728921	70	56896	12:27:00
-1.8555629	8.502069	4.9872746	-22.8917998	-42.4728921	60	56933	12:27:00
0.5794145	6.902694	4.0726614	-22.8917998	-42.4728921	60	56974	12:27:00
0.54828894	10.094262	6.7997403	-22.8917998	-42.4728921	56	57017	12:27:01
-1.7358493	9.239507	6.2969427	-22.8917998	-42.4728921	56	57057	12:27:01
-1.9202085	12.471778	8.286585	-22.8917998	-42.4728921	57	57098	12:27:01
-2.3152637	12.340093	9.464568	-22.8917998	-42.4728921	53	57137	12:27:01
0.90982443	12.067145	11.384777	-22.8917998	-42.4728921	47	57190	12:27:01
-0.8140534	8.930645	8.518829	-22.8917998	-42.4728921	46	57234	12:27:01
-0.7589851	9.395134	5.62894	-22.8917998	-42.4728921	59	57275	12:27:01
-0.8930645	8.751075	6.9888883	-22.8917998	-42.4728921	52	57317	12:27:01
