accelerometer_X;accelerometer_Y;accelerometer_Z;latitude;longitude;tilt;timestamp
-0.13168511;9.052753;4.4677167;-22.8866959;-42.4682751;64;6514
-0.1699935;8.583475;4.697567;-22.8866959;-42.4682751;61;6554
-0.21787901;8.8636055;4.72151;-22.8866959;-42.4682751;62;6595
-0.15323359;8.942616;4.4749;-22.8866959;-42.4682751;63;6636
-0.2083019;8.633755;4.529968;-22.8866959;-42.4682751;62;6676
-0.28252444;8.834874;4.70475;-22.8866959;-42.4682751;62;6714
-0.13647367;8.964165;4.309695;-22.8866959;-42.4682751;64;6757
-0.117319465;8.703189;4.5898247;-22.8866959;-42.4682751;62;6796
-0.25858167;8.810931;4.767001;-22.8866959;-42.4682751;62;6836
-0.1340794;8.983319;4.3623686;-22.8866959;-42.4682751;64;6914
-0.39266106;8.856422;4.896292;-22.8866959;-42.4682751;61;6953
-0.13647367;9.035994;4.338426;-22.8866959;-42.4682751;64;6994
-0.15323359;8.614601;4.556305;-22.8866959;-42.4682751;62;7034
-0.2370332;8.897125;4.7358756;-22.8866959;-42.4682751;62;7074
-0.22745611;9.040782;4.4246197;-22.8866959;-42.4682751;64;7113
-0.26097596;8.55235;4.6065845;-22.8866959;-42.4682751;62;7152
-0.28731298;8.952193;4.8388295;-22.8866959;-42.4682751;62;7194
-0.20351335;8.901914;4.3887057;-22.8866959;-42.4682751;64;7235
-0.17957062;8.636149;4.6760187;-22.8866959;-42.4682751;62;7274
-0.26337022;8.894731;4.889109;-22.8866959;-42.4682751;61;7316
-0.16759923;9.033599;4.3456087;-22.8866959;-42.4682751;64;7357
-0.2657645;8.607418;4.7885494;-22.8866959;-42.4682751;61;7396
-0.34477556;8.825297;4.8340406;-22.8866959;-42.4682751;61;7472
-0.17238778;8.696006;4.886715;-22.8866959;-42.4682751;61;7516
-0.32083282;8.775017;4.886715;-22.8866959;-42.4682751;61;7555
-0.18435916;9.150918;4.5443335;-22.8866959;-42.4682751;64;7596
-0.339987;8.662486;4.7885494;-22.8866959;-42.4682751;61;7636
-0.41181526;8.779806;4.853195;-22.8866959;-42.4682751;61;7678
-0.29928434;9.067119;4.3599744;-22.8866959;-42.4682751;64;7717
-0.21309046;8.727132;4.80531;-22.8866959;-42.4682751;61;7757
-0.2561874;8.758257;5.047131;-22.8866959;-42.4682751;60;7796
-0.09577099;8.925857;4.503631;-22.8866959;-42.4682751;63;7838
-0.09337672;8.528407;4.6640472;-22.8866959;-42.4682751;61;7876
-0.19393626;8.794171;5.00164;-22.8866959;-42.4682751;60;7915
-0.105348095;8.968953;4.4916596;-22.8866959;-42.4682751;63;7957
-0.18675344;8.717555;4.381523;-22.8866959;-42.4682751;63;7999
-0.29928434;8.844451;4.6496816;-22.8866959;-42.4682751;62;8038
-0.102953814;9.091062;4.740664;-22.8866959;-42.4682751;62;8079
-0.16281068;8.494887;4.515602;-22.8866959;-42.4682751;62;8118
