accelerometer_X	accelerometer_Y	accelerometer_Z	latitude	longitude	tilt	timestamp	datetime
0.28013015	6.028784	9.404712	-22.8587954	-43.2305387	33	7255	2018-03-15T11:01:50.507Z
0.6656084	6.4765134	7.3312693	-22.8587954	-43.2305387	42	7295	2018-03-15T11:01:50.546Z
0.05985687	5.688797	7.5826683	-22.8587954	-43.2305387	37	7332	2018-03-15T11:01:50.583Z
-0.5865973	5.3631754	8.197997	-22.8587954	-43.2305387	33	7375	2018-03-15T11:01:50.626Z
0.05027977	6.0407553	8.320105	-22.8587954	-43.2305387	36	7417	2018-03-15T11:01:50.668Z
0.6368771	6.385531	7.7742105	-22.8587954	-43.2305387	40	7455	2018-03-15T11:01:50.706Z
-0.34477556	6.32328	7.6353426	-22.8587954	-43.2305387	40	7494	2018-03-15T11:01:50.745Z
-0.8044763	6.9290314	9.366403	-22.8587954	-43.2305387	37	7555	2018-03-15T11:01:50.806Z
0.6440599	9.581888	11.906729	-22.8587954	-43.2305387	39	7594	2018-03-15T11:01:50.846Z
0.5865973	6.5387645	9.943423	-22.8587954	-43.2305387	33	7635	2018-03-15T11:01:50.887Z
1.1947432	6.926637	7.4605603	-22.8587954	-43.2305387	43	7674	2018-03-15T11:01:50.925Z
1.0582695	7.0152254	4.3168774	-22.8587954	-43.2305387	59	7713	2018-03-15T11:01:50.964Z
0.3902668	5.897099	6.3400397	-22.8587954	-43.2305387	43	7755	2018-03-15T11:01:51.006Z
0.36392978	5.377541	5.095017	-22.8587954	-43.2305387	47	7793	2018-03-15T11:01:51.044Z
0.6847626	5.6600657	4.225895	-22.8587954	-43.2305387	53	7833	2018-03-15T11:01:51.084Z
0.17478207	6.1125836	5.5116205	-22.8587954	-43.2305387	48	7872	2018-03-15T11:01:51.123Z
-0.18435916	5.889916	4.7885494	-22.8587954	-43.2305387	51	7914	2018-03-15T11:01:51.165Z
-0.09337672	6.6584783	5.6959796	-22.8587954	-43.2305387	49	7953	2018-03-15T11:01:51.204Z
-0.30646718	6.533976	6.1820173	-22.8587954	-43.2305387	47	7992	2018-03-15T11:01:51.243Z
-0.30646718	6.1915946	5.930619	-22.8587954	-43.2305387	46	8033	2018-03-15T11:01:51.284Z
-1.0486923	6.8619914	8.253065	-22.8587954	-43.2305387	40	8074	2018-03-15T11:01:51.325Z
